file,gain,bias,comp,df,viol_rate,step_score,res_slope,ripple_var,switch_step_err_max,switch_step_err_ratio,nonswitch_step_max,nonswitch_step_ratio,sys_幅度失准,sys_频率失准,sys_参考电平失准,mod_衰减器,mod_前置放大器,mod_低频段前置低通滤波器,mod_低频段第一混频器,mod_高频段YTF滤波器,mod_高频段混频器,mod_时钟振荡器,mod_时钟合成与同步网络,mod_本振源（谐波发生器）,mod_本振混频组件,mod_校准源,mod_存储器,mod_校准信号开关,mod_中频放大器,mod_ADC,mod_数字RBW,mod_数字放大器,mod_数字检波器,mod_VBW滤波器,mod_电源模块,mod_未定义/其他,flag_bias,flag_gain,flag_comp,flag_df,flag_viol_rate,flag_step_score,flag_res_slope,flag_ripple_var,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_nonswitch_step_max,flag_nonswitch_step_ratio
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_220.csv,0.955282136008956,1.9914515299526345,-0.005564682724630732,0.0,0.8535,0.0,2.2625316127346272e-11,0.3494923752750924,0.634723842326016,1.0,1.3484350601004418,0.37777777777777777,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816561,0.020198928809801852,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126154,0.017827084911831884,0.045906656431819945,0.010099464404900926,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_221.csv,0.9359123496453522,-2.9826866083392285,-0.006201338282793234,0.0,0.9898,0.0,1.8668915053152315e-11,0.15501651335909214,0.7864116247330313,1.0,1.295073565308725,0.4222222222222222,0.21999999977999998,0.41999999958,0.35999999964,0.0711553173981656,0.020198928809801845,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126153,0.017827084911831884,0.04590665643181996,0.010099464404900923,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_222.csv,0.9325807605623571,0.08032140684016859,-0.0065115945262377295,0.0,0.1042,0.0,1.874657526872823e-11,0.1284510775235415,0.7480323929157785,1.0,1.271401150033235,0.4222222222222222,0.21999999977999998,0.41999999958000006,0.35999999964000007,0.07115531739816561,0.020198928809801852,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.03936495785092066,0.03936495785092066,0.01687069622182314,0.01687069622182314,0.008814078026095356,0.006610558519571516,0.017628156052190713,0.012624330506126156,0.017827084911831884,0.04590665643181996,0.010099464404900926,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_223.csv,0.9969482950629918,0.07853732890652151,-0.00539997000630521,0.0,0.1038,0.0,2.5180363364187054e-11,0.09171003623270074,0.8953645152420142,0.5,1.2922515536600585,0.4222222222222222,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816558,0.020198928809801845,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.03936495785092062,0.03936495785092062,0.016870696221823127,0.016870696221823127,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126153,0.017827084911831877,0.04590665643181994,0.010099464404900923,0.05355776583712325,0.038255547026516616,0.09181331286363986,0.11048201980156237,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_224.csv,0.8125221072288411,0.9780483167667335,-0.007421879404446052,0.0,0.464,0.0,1.0716911228981851e-11,0.45053922996673335,0.7030492983745593,1.0,1.4676412669279595,0.37777777777777777,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126156,0.017827084911831884,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_000.csv,0.9688654882595991,0.07556252109890688,-0.0060302189426563735,0.0,0.1038,0.0,2.1603640207251246e-11,0.09535308062549115,0.9116227779915629,1.0,1.3653986046693074,0.35555555555555557,0.21999999977999998,0.41999999957999995,0.35999999964,0.07115531739816562,0.02019892880980185,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.016870696221823134,0.016870696221823134,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126154,0.017827084911831884,0.04590665643181996,0.010099464404900924,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_001.csv,0.9551763685648577,0.04116354509748356,-0.00633270013110826,0.0,0.1038,0.0,1.785691621534278e-11,0.0638019683611044,1.0897475096416218,0.5,1.27616495709498,0.35555555555555557,0.21999999977999996,0.41999999957999995,0.35999999963999996,0.07115531739816561,0.020198928809801845,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126151,0.01782708491183188,0.04590665643181995,0.010099464404900923,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_002.csv,0.9388181644398632,0.08744437386652211,-0.006411540144914574,0.0,0.1038,0.0,1.77713406788222e-11,0.10512429730782033,0.7218254067785876,0.5,1.0506641064302205,0.35555555555555557,0.21999999978,0.41999999958,0.35999999963999996,0.0711553173981656,0.020198928809801855,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126158,0.017827084911831884,0.04590665643181995,0.010099464404900928,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_003.csv,0.9133611324044341,0.09442337332252422,-0.006671621675734485,0.0,0.1048,0.0,1.5743795793057162e-11,0.1326067343938894,0.6716618006088698,1.0,1.31741105744694,0.35555555555555557,0.21999999977999996,0.41999999958000006,0.35999999964,0.07115531739816562,0.02019892880980185,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092066,0.03936495785092066,0.016870696221823137,0.016870696221823137,0.008814078026095356,0.006610558519571517,0.017628156052190713,0.012624330506126154,0.017827084911831884,0.04590665643181996,0.010099464404900924,0.05355776583712328,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_004.csv,0.9352289237700239,0.03935084248325747,-0.006504039113190974,0.0,0.1038,0.0,1.8696621007883737e-11,0.08745100297227905,0.7542562614386468,1.0,1.200440497742877,0.35555555555555557,0.21999999978,0.41999999958,0.35999999963999996,0.07115531739816561,0.02019892880980186,0.1147666410795499,0.07651109405303326,0.1147666410795499,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.01262433050612616,0.017827084911831888,0.04590665643181996,0.01009946440490093,0.05355776583712328,0.03825554702651663,0.09181331286363993,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_005.csv,0.964291349077911,0.0500701840579869,-0.006168745863316227,0.0,0.1038,0.0,2.196899397925438e-11,0.0799434681386229,0.8851697591566803,0.5,1.2922361818487174,0.3333333333333333,0.21999999977999998,0.41999999958,0.35999999964,0.0711553173981656,0.02019892880980184,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126151,0.01782708491183188,0.045906656431819945,0.01009946440490092,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_006.csv,0.9485959008165499,0.12459058770521306,-0.006367085736517786,0.0,0.104,0.0,1.9649627778220228e-11,0.11227963319445249,0.6100793842154929,1.0,1.1252930982261506,0.37777777777777777,0.21999999977999998,0.41999999957999995,0.35999999964,0.07115531739816561,0.020198928809801845,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126153,0.01782708491183188,0.045906656431819945,0.010099464404900923,0.053557765837123274,0.03825554702651662,0.09181331286363988,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_007.csv,0.9264465510561839,0.07752725638514119,-0.006410696576075681,0.0,0.1048,0.0,1.664649947393466e-11,0.16564341533290372,0.6875693121721601,1.0,1.365544284453513,0.4,0.21999999978,0.41999999958000006,0.35999999964,0.07115531739816561,0.020198928809801855,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.01262433050612616,0.01782708491183188,0.045906656431819945,0.010099464404900928,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_008.csv,0.9950225063997936,0.08387092514368384,-0.0054251961842470275,0.0,0.1047,0.0,2.5454660619397717e-11,0.13031021579608956,1.0044083529701322,1.0,1.472182519536601,0.4222222222222222,0.21999999977999996,0.41999999958000006,0.35999999964,0.0711553173981656,0.020198928809801838,0.11476664107954983,0.07651109405303323,0.11476664107954983,0.07651109405303323,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126148,0.017827084911831877,0.04590665643181994,0.010099464404900919,0.05355776583712327,0.038255547026516616,0.09181331286363988,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_009.csv,0.9910300904236047,0.04623505894871875,-0.005282411280220722,0.0,0.1075,0.0,2.331648462310301e-11,0.14026404143557347,1.16885951255156,1.0,1.4142820004700891,0.4,0.21999999978,0.41999999958,0.35999999964,0.0711553173981656,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126156,0.017827084911831884,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_010.csv,0.9445370582396959,0.07859527567243005,-0.0063567559948378705,0.0,0.1042,0.0,1.8091044595012393e-11,0.09228735036030083,0.893952404399251,1.0,1.1828405754888718,0.4,0.21999999977999998,0.41999999958,0.35999999964,0.0711553173981656,0.020198928809801845,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126153,0.01782708491183188,0.04590665643181995,0.010099464404900923,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_011.csv,0.9381192742897811,0.09616531904441954,-0.006550226012423055,0.0,0.1038,0.0,1.979599416432083e-11,0.11194342502631426,1.1490826466165664,1.0,1.179695398659839,0.4,0.21999999977999998,0.41999999958,0.35999999964000007,0.07115531739816562,0.02019892880980185,0.11476664107954987,0.07651109405303327,0.11476664107954987,0.07651109405303327,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126156,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_012.csv,0.9828613017648504,0.08990758068246117,-0.005916050681278706,0.0,0.1038,0.0,2.3773583633020585e-11,0.08466309752416878,0.8305635924746558,1.0,1.208970415118342,0.3333333333333333,0.21999999978,0.41999999958000006,0.35999999963999996,0.07115531739816561,0.020198928809801855,0.11476664107954987,0.07651109405303327,0.11476664107954987,0.07651109405303327,0.03936495785092066,0.03936495785092066,0.01687069622182314,0.01687069622182314,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126158,0.017827084911831884,0.04590665643181996,0.010099464404900928,0.05355776583712328,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_013.csv,0.9571619415149892,0.01980228266988122,-0.005809617041360127,0.0,0.1038,0.0,1.9541263270760846e-11,0.11498758741451941,0.8109002260285465,0.5,1.4085288439288908,0.37777777777777777,0.21999999977999998,0.41999999958000006,0.35999999963999996,0.0711553173981656,0.02019892880980185,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092066,0.03936495785092066,0.01687069622182314,0.01687069622182314,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_014.csv,0.9320519543290845,0.04599315511082599,-0.006485858498213426,0.0,0.1038,0.0,1.7285389223131353e-11,0.08227244813924728,1.0115240494490731,0.5,1.2801479541676408,0.3333333333333333,0.21999999977999998,0.41999999957999995,0.35999999963999996,0.07115531739816558,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_015.csv,0.9789306771887498,0.05920534865947433,-0.005897528692872911,0.0,0.1038,0.0,2.3012116272458802e-11,0.08803003804047442,1.1575219566629702,1.0,1.45832423687648,0.35555555555555557,0.21999999977999996,0.41999999958,0.35999999963999996,0.07115531739816558,0.02019892880980184,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126151,0.01782708491183188,0.04590665643181995,0.01009946440490092,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_016.csv,0.9827926133850519,0.0381198149509143,-0.005483170556929318,0.0,0.104,0.0,2.3365345209944398e-11,0.11908840473178678,1.6115288639045833,1.0,1.2941406732078389,0.4444444444444444,0.21999999978,0.41999999957999995,0.35999999964,0.07115531739816562,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126156,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_017.csv,0.9339252915414892,0.07995401195449127,-0.006488611113910636,0.0,0.1042,0.0,1.8750838740433654e-11,0.12927322489822127,0.7418607677932803,1.0,1.2704936186557056,0.4222222222222222,0.21999999977999996,0.41999999958,0.35999999964,0.07115531739816558,0.02019892880980184,0.11476664107954983,0.07651109405303323,0.11476664107954983,0.07651109405303323,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.01262433050612615,0.017827084911831877,0.045906656431819945,0.01009946440490092,0.05355776583712326,0.038255547026516616,0.09181331286363988,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_018.csv,0.9359121287797357,0.11888630594009357,-0.0062013382827931784,0.0,0.1056,0.0,1.866891505315228e-11,0.15501651335909214,0.7864116247330307,1.0,1.2950735653087255,0.4222222222222222,0.21999999978,0.41999999958000006,0.35999999963999996,0.07115531739816561,0.020198928809801855,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.039364957850920666,0.039364957850920666,0.016870696221823144,0.016870696221823144,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.01262433050612616,0.017827084911831888,0.045906656431819966,0.010099464404900928,0.05355776583712329,0.03825554702651664,0.09181331286363993,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_019.csv,0.9306085196435389,0.0587517652533963,-0.006347125714135704,0.0,0.1038,0.0,1.7005409521001167e-11,0.0909882665706227,0.4289415490407264,1.0,1.475303836343824,0.3333333333333333,0.21999999977999998,0.41999999958,0.35999999963999996,0.07115531739816561,0.020198928809801845,0.11476664107954988,0.07651109405303325,0.11476664107954988,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571513,0.017628156052190706,0.012624330506126153,0.017827084911831884,0.045906656431819945,0.010099464404900923,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_020.csv,0.9588240147194427,0.04505365684435118,-0.006021247963379106,0.0,0.1038,0.0,2.089255040855078e-11,0.11160924771568538,1.1094213515471127,1.0,1.1672307746633404,0.3333333333333333,0.21999999977999996,0.41999999958,0.35999999964,0.07115531739816562,0.02019892880980185,0.1147666410795499,0.07651109405303327,0.1147666410795499,0.07651109405303327,0.03936495785092066,0.03936495785092066,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571517,0.01762815605219071,0.012624330506126154,0.017827084911831884,0.04590665643181996,0.010099464404900924,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_021.csv,0.9266145502082973,0.10263466973803201,-0.006607447471559502,0.0,0.1044,0.0,1.8740052866608347e-11,0.13505575582594034,0.8199496173671896,1.0,1.4993581385558332,0.4,0.21999999978000004,0.41999999958,0.35999999964,0.07115531739816561,0.020198928809801855,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571514,0.01762815605219071,0.012624330506126158,0.017827084911831884,0.04590665643181996,0.010099464404900928,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_022.csv,0.9101801372525401,0.05271999552987224,-0.006888744679230674,0.0,0.1038,0.0,1.4601447540725994e-11,0.06621475115931541,0.7140989954484716,1.0,1.284114181584004,0.37777777777777777,0.21999999977999993,0.41999999957999995,0.3599999996399999,0.07115531739816558,0.02019892880980184,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.012624330506126151,0.017827084911831877,0.045906656431819945,0.01009946440490092,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_023.csv,0.9585307530089846,0.11737384226854321,-0.005553463627303634,0.0,0.1072,0.0,2.1782341836702704e-11,0.20857169844842538,0.8487975917517011,1.0,1.5660625263568628,0.3333333333333333,0.21999999978,0.41999999958000006,0.35999999964000007,0.07115531739816562,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126156,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_024.csv,1.0210014694289984,0.07579478674031509,-0.005047556515990537,0.0,0.1038,0.0,2.5727627682489716e-11,0.11141673493556885,0.8466798820290389,0.5,1.38492332266916,0.37777777777777777,0.21999999978,0.41999999958000006,0.35999999964,0.0711553173981656,0.020198928809801845,0.11476664107954983,0.07651109405303323,0.11476664107954983,0.07651109405303323,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900923,0.05355776583712326,0.038255547026516616,0.09181331286363988,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_025.csv,0.9624177769678257,0.04466715500142166,-0.006019376037355528,0.0,0.1038,0.0,2.202001752776417e-11,0.10646545131466453,0.9914698314730997,1.0,1.2442602552229252,0.3333333333333333,0.21999999978,0.41999999958,0.35999999964,0.07115531739816561,0.020198928809801855,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126158,0.017827084911831888,0.04590665643181996,0.010099464404900928,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_026.csv,0.9837516009297991,0.08050670917912714,-0.004859500363205038,0.0,0.1144,0.0,2.358912217614061e-11,0.24627451800809913,1.2414754035354758,1.0,1.4522858469453408,0.4666666666666667,0.21999999977999998,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801852,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571516,0.017628156052190706,0.012624330506126156,0.017827084911831884,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.09181331286363989,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_027.csv,0.9644531409639644,0.04539869524696027,-0.00597238165730174,0.0,0.1047,0.0,2.2509087524530873e-11,0.1187841681018753,1.114254604258388,1.0,1.3723135547792924,0.4,0.21999999977999996,0.41999999958,0.35999999963999996,0.07115531739816558,0.02019892880980184,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.01262433050612615,0.017827084911831877,0.045906656431819945,0.01009946440490092,0.05355776583712327,0.03825554702651662,0.09181331286363988,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_028.csv,0.9343923882975904,0.08388395856714634,-0.006619131843353332,0.0,0.1038,0.0,1.8996011636314748e-11,0.10990317882431941,0.7588097909648958,1.0,1.2720630529370642,0.3111111111111111,0.21999999978,0.41999999958,0.35999999964,0.0711553173981656,0.020198928809801852,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\normal_029.csv,0.9825617991720422,0.07694904729120022,-0.0060949159014086485,0.0,0.1038,0.0,2.1514427875460746e-11,0.05936209357833975,0.9054505938624093,1.0,1.2233071728045717,0.35555555555555557,0.21999999977999998,0.41999999958000006,0.35999999963999996,0.07115531739816557,0.020198928809801845,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.012624330506126151,0.017827084911831877,0.04590665643181994,0.010099464404900923,0.05355776583712326,0.038255547026516616,0.09181331286363988,0.1104820198015624,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
